frame_number,landmark_id,x_pixel,y_pixel,z_normalized,visibility
210,29,1789,1152,-0.1383,0.9855
210,30,1371,1006,0.2327,0.9628
210,31,1729,1228,-0.2148,0.9932
210,32,1263,1102,0.2215,0.9668
211,0,1238,164,0.0376,0.9999
211,1,1251,141,0.0125,0.9999
211,2,1254,141,0.0125,0.9999
211,3,1256,141,0.0124,0.9999
211,4,1252,140,0.0407,0.9999
211,5,1255,139,0.0407,0.9999
211,6,1259,138,0.0407,0.9999
211,7,1286,153,-0.0546,1.0
211,8,1294,152,0.0722,0.9999
211,9,1251,188,0.017,0.9999
211,10,1250,188,0.0539,0.9998
211,11,1307,284,-0.1448,1.0
211,12,1372,304,0.1528,0.9997
211,13,1296,443,-0.1028,0.9907
211,14,1509,398,0.1858,0.2656
211,15,1219,417,0.0729,0.9177
211,16,1454,536,0.1535,0.3478
211,17,1191,412,0.0792,0.8682
211,18,1444,561,0.1546,0.3458
211,19,1198,397,0.0902,0.8636
211,20,1434,560,0.138,0.3488
211,21,1210,399,0.0847,0.8335
211,22,1435,554,0.1442,0.3307
211,23,1400,640,-0.1103,0.9998
211,24,1367,652,0.11,0.9993
211,25,1557,889,-0.1635,0.9948
211,26,1164,794,0.1136,0.9102
211,27,1793,1025,-0.1421,0.9947
211,28,1246,1056,0.2111,0.9627
211,29,1840,1019,-0.1386,0.9863
211,30,1286,1094,0.2225,0.9652
211,31,1805,1175,-0.1958,0.9937
211,32,1145,1148,0.1907,0.9691
212,0,1238,155,0.0535,0.9999
212,1,1251,132,0.0291,0.9999
212,2,1254,132,0.0291,0.9999
212,3,1257,132,0.0291,0.9999
212,4,1252,131,0.0557,0.9999
212,5,1255,130,0.0557,0.9999
212,6,1259,130,0.0557,0.9999
212,7,1286,145,-0.0348,0.9999
212,8,1293,144,0.0857,0.9999
212,9,1250,179,0.0342,0.9999
212,10,1250,179,0.069,0.9998
212,11,1299,276,-0.1181,0.9999
212,12,1371,295,0.1527,0.9997
212,13,1271,434,-0.0492,0.99
212,14,1510,387,0.1944,0.3083
212,15,1222,402,0.158,0.8831
212,16,1446,521,0.1742,0.3467
212,17,1198,394,0.1714,0.8205
212,18,1435,545,0.1774,0.3379
212,19,1206,381,0.1785,0.8151
212,20,1424,542,0.1599,0.3409
212,21,1218,383,0.1689,0.7851
212,22,1424,537,0.1652,0.3218
212,23,1395,632,-0.1048,0.9999
212,24,1365,646,0.1045,0.9993
212,25,1542,884,-0.1812,0.995
212,26,1186,814,0.1368,0.9119
212,27,1817,940,-0.1648,0.9949
212,28,1185,1098,0.2035,0.9653
212,29,1867,908,-0.1598,0.9866
212,30,1214,1153,0.2108,0.9663
212,31,1882,1078,-0.1918,0.9939
212,32,1058,1165,0.1884,0.9701
213,0,1239,151,0.0848,0.9999
213,1,1252,128,0.0631,0.9999
213,2,1255,128,0.0631,0.9999
213,3,1258,129,0.063,0.9999
213,4,1254,127,0.0827,0.9999
213,5,1257,126,0.0827,0.9999
213,6,1261,126,0.0827,0.9999
213,7,1286,142,0.0054,0.9999
213,8,1293,141,0.0961,0.9998
213,9,1250,176,0.0681,0.9998
213,10,1250,175,0.094,0.9998
213,11,1291,269,-0.0679,0.9999
213,12,1368,290,0.1466,0.9998
213,13,1270,432,0.0168,0.9872
213,14,1502,396,0.1714,0.3575
213,15,1222,424,0.2466,0.8367
213,16,1429,519,0.1606,0.3474
213,17,1202,424,0.2624,0.7636
213,18,1421,542,0.166,0.3291
213,19,1210,409,0.2727,0.7578
213,20,1412,541,0.1482,0.3314
213,21,1221,409,0.2581,0.7297
213,22,1413,535,0.1521,0.3127
213,23,1388,630,-0.09,0.9999
213,24,1358,645,0.0898,0.9994
213,25,1515,884,-0.1267,0.9946
213,26,1216,852,0.138,0.9134
213,27,1787,844,-0.042,0.9935
213,28,1152,1132,0.1814,0.9682
213,29,1821,805,-0.0306,0.9848
213,30,1171,1180,0.1821,0.9679
213,31,1871,924,-0.021,0.9921
213,32,1017,1166,0.1612,0.9717
214,0,1238,153,0.0567,0.9999
214,1,1251,130,0.0271,0.9999
214,2,1254,130,0.0272,0.9999
214,3,1256,131,0.0272,0.9999
214,4,1253,129,0.0516,0.9999
214,5,1256,128,0.0516,0.9999
214,6,1260,128,0.0515,0.9999
214,7,1284,143,-0.0453,0.9999
214,8,1293,143,0.0767,0.9999
214,9,1249,178,0.0326,0.9998
214,10,1248,178,0.0661,0.9998
214,11,1285,270,-0.1293,0.9999
214,12,1367,289,0.1477,0.9998
214,13,1280,438,-0.069,0.9865
214,14,1492,404,0.1808,0.3898
214,15,1227,458,0.1496,0.8111
214,16,1420,519,0.1659,0.3477
214,17,1206,466,0.1582,0.7271
214,18,1415,540,0.1749,0.3243
214,19,1211,450,0.1693,0.7203
214,20,1409,540,0.151,0.3263
214,21,1222,446,0.1609,0.6942
214,22,1410,533,0.1545,0.3091
214,23,1386,639,-0.094,0.9999
214,24,1357,649,0.0939,0.9995
214,25,1488,898,-0.121,0.9947
214,26,1223,874,0.1556,0.9164
214,27,1745,789,-0.0062,0.9929
214,28,1187,1157,0.1807,0.971
214,29,1763,752,0.008,0.9841
214,30,1213,1207,0.179,0.9701
214,31,1856,846,0.0401,0.9917
214,32,1053,1199,0.1644,0.9739
215,0,1235,159,0.0159,1.0
215,1,1247,134,-0.0064,0.9999
215,2,1250,134,-0.0065,0.9999
215,3,1253,135,-0.0065,0.9999
215,4,1247,133,0.0219,0.9999
215,5,1250,132,0.0219,0.9999
215,6,1253,132,0.0219,1.0
215,7,1283,148,-0.0605,0.9999
215,8,1289,145,0.0699,0.9999
215,9,1248,186,-0.0006,0.9998
215,10,1246,185,0.0369,0.9998
215,11,1290,282,-0.1413,0.9999
215,12,1375,297,0.1511,0.9998
215,13,1294,446,-0.0886,0.9862
215,14,1487,440,0.1835,0.3882
215,15,1251,534,0.0815,0.809
215,16,1416,534,0.1512,0.3377
215,17,1238,548,0.0824,0.7179
215,18,1416,544,0.1592,0.3135
215,19,1235,536,0.0922,0.7098
215,20,1404,541,0.1283,0.3155
215,21,1245,530,0.0914,0.684
215,22,1392,540,0.1366,0.3003
215,23,1379,647,-0.0969,0.9999
215,24,1358,651,0.0968,0.9995
215,25,1450,916,-0.1133,0.995
215,26,1268,897,0.1443,0.9214
215,27,1706,783,0.031,0.9926
215,28,1258,1188,0.1416,0.9737
215,29,1699,745,0.0469,0.9829
215,30,1294,1231,0.1358,0.972
215,31,1795,826,0.0857,0.9915
215,32,1148,1236,0.117,0.9762
216,0,1233,177,-0.0001,1.0
216,1,1246,151,-0.0218,0.9999
216,2,1250,150,-0.0217,0.9999
216,3,1253,150,-0.0218,0.9999
216,4,1245,150,0.0122,0.9999
216,5,1247,150,0.0122,0.9999
216,6,1250,149,0.0122,1.0
216,7,1283,161,-0.0744,0.9999
216,8,1285,160,0.0728,0.9999
216,9,1248,203,-0.0161,0.9999
216,10,1245,203,0.0282,0.9998
216,11,1300,296,-0.1732,0.9999
216,12,1367,304,0.1918,0.9998
216,13,1341,453,-0.2266,0.9869
216,14,1447,457,0.2551,0.3556
216,15,1286,581,-0.1867,0.8244
216,16,1413,546,0.2321,0.3123
216,17,1269,607,-0.2147,0.7401
216,18,1428,569,0.2468,0.2929
216,19,1261,596,-0.1998,0.7319
216,20,1416,565,0.2111,0.2949
216,21,1271,588,-0.1788,0.7043
216,22,1409,557,0.2165,0.2808
216,23,1380,656,-0.1192,0.9999
216,24,1394,654,0.1193,0.9996
216,25,1340,918,-0.1543,0.9953
216,26,1342,933,0.1591,0.914
216,27,1576,809,-0.0132,0.9927
216,28,1396,1203,0.1537,0.9746
216,29,1592,767,-0.0115,0.9835
216,30,1430,1242,0.1584,0.9713
216,31,1723,881,0.0053,0.9919
216,32,1279,1259,0.1405,0.9764
217,0,1232,191,-0.0036,1.0
217,1,1246,163,-0.0242,0.9999
217,2,1249,163,-0.0242,0.9999
217,3,1253,162,-0.0242,0.9999
217,4,1245,164,0.0096,0.9999
217,5,1247,164,0.0097,0.9999
217,6,1250,163,0.0096,0.9999
217,7,1284,174,-0.0749,0.9999
217,8,1283,173,0.0739,0.9999
217,9,1247,213,-0.0193,0.9999
217,10,1244,214,0.0249,0.9998
217,11,1327,298,-0.174,0.9999
217,12,1319,326,0.191,0.9998
217,13,1375,440,-0.2694,0.988
217,14,1349,465,0.2746,0.3241
217,15,1316,578,-0.2846,0.8411
217,16,1303,562,0.2654,0.2994
217,17,1300,608,-0.3161,0.7643
217,18,1274,577,0.2819,0.2874
217,19,1286,597,-0.3016,0.7567
217,20,1270,574,0.2466,0.2901
217,21,1297,592,-0.2774,0.7302
217,22,1278,568,0.2503,0.277
217,23,1392,654,-0.1186,0.9999
217,24,1394,659,0.1187,0.9996
217,25,1283,904,-0.174,0.9956
217,26,1417,943,0.15,0.9057
217,27,1534,841,-0.034,0.9926
217,28,1518,1199,0.1618,0.9749
217,29,1567,804,-0.0215,0.9836
217,30,1557,1241,0.1604,0.9695
217,31,1615,941,0.021,0.9919
217,32,1411,1256,0.1432,0.9759
218,0,1232,188,0.001,1.0
218,1,1247,161,-0.0221,0.9999
218,2,1251,161,-0.022,0.9999
218,3,1255,160,-0.0221,0.9999
218,4,1245,162,0.0112,0.9999
218,5,1247,161,0.0113,0.9999
218,6,1250,161,0.0112,0.9999
218,7,1287,172,-0.0425,0.9999
218,8,1282,171,0.0973,0.9999
218,9,1247,210,-0.0168,0.9999
218,10,1244,211,0.0271,0.9998
218,11,1340,297,-0.1374,0.9999
218,12,1297,329,0.2047,0.9998
218,13,1408,408,-0.2558,0.9891
218,14,1304,483,0.2906,0.321
218,15,1361,549,-0.3216,0.8568
218,16,1220,529,0.2716,0.357
218,17,1354,575,-0.351,0.7873
218,18,1190,528,0.282,0.3463
218,19,1336,563,-0.3481,0.7805
218,20,1192,516,0.259,0.3498
218,21,1336,556,-0.3193,0.7562
218,22,1205,517,0.2614,0.3363
218,23,1394,647,-0.1131,0.9999
218,24,1391,655,0.1131,0.9996
218,25,1207,867,-0.186,0.9957
218,26,1467,925,0.0857,0.9057
218,27,1462,865,0.0001,0.9907
218,28,1613,1175,0.089,0.9754
218,29,1490,840,0.0222,0.9807
218,30,1663,1209,0.0852,0.9677
218,31,1518,948,0.0681,0.9903
218,32,1540,1246,0.0649,0.9751
219,0,1233,177,0.0016,1.0
219,1,1248,149,-0.011,0.9999
219,2,1252,149,-0.011,0.9999
219,3,1257,148,-0.011,0.9999
219,4,1245,150,0.0221,0.9999
219,5,1247,149,0.0221,0.9999
219,6,1250,149,0.0221,0.9999
219,7,1290,160,-0.0316,0.9999
219,8,1283,162,0.1091,0.9999
219,9,1247,201,-0.0061,0.9999
219,10,1244,202,0.0365,0.9998
219,11,1355,286,-0.1163,1.0
219,12,1304,317,0.2159,0.9999
219,13,1457,368,-0.2415,0.9901
219,14,1306,480,0.316,0.3263
219,15,1386,509,-0.3152,0.8709
219,16,1216,465,0.3088,0.4154
219,17,1366,547,-0.3434,0.8082
219,18,1192,450,0.3159,0.4054
219,19,1350,536,-0.3392,0.8019
219,20,1191,439,0.3056,0.4088
219,21,1355,524,-0.3116,0.7797
219,22,1201,441,0.3046,0.3948
219,23,1378,626,-0.1084,0.9999
219,24,1389,632,0.1083,0.9997
219,25,1159,806,-0.1231,0.9958
219,26,1505,886,0.0337,0.9098
219,27,1371,958,0.0182,0.9912
219,28,1697,1129,0.0212,0.9771
219,29,1417,970,0.0353,0.9814
219,30,1747,1156,0.0173,0.9695
219,31,1339,1110,0.0523,0.9906
219,32,1676,1227,-0.0124,0.9763
220,0,1234,163,0.0083,1.0
220,1,1249,136,-0.0028,0.9999
220,2,1254,135,-0.0028,0.9999
220,3,1258,135,-0.0028,0.9999
220,4,1246,136,0.0306,0.9999
220,5,1248,136,0.0306,0.9999
220,6,1250,135,0.0307,0.9999
220,7,1293,145,-0.0295,1.0
220,8,1284,147,0.1157,0.9999
220,9,1250,187,0.0013,0.9999
220,10,1245,187,0.0444,0.9998
220,11,1363,267,-0.1158,1.0
220,12,1309,299,0.2272,0.9999
220,13,1478,340,-0.2501,0.991
220,14,1307,464,0.3521,0.3348
220,15,1396,466,-0.3257,0.8837
220,16,1224,425,0.3855,0.4665
220,17,1374,502,-0.3511,0.8267
220,18,1202,407,0.3964,0.4555
220,19,1360,494,-0.3483,0.8211
220,20,1205,399,0.3912,0.4586
220,21,1364,483,-0.3226,0.8005
220,22,1215,403,0.3836,0.4435
220,23,1373,609,-0.1083,0.9999
220,24,1388,616,0.1081,0.9997
220,25,1154,793,-0.1317,0.9957
220,26,1523,862,0.0218,0.9151
220,27,1300,1050,-0.0686,0.9916
220,28,1743,1062,-0.0107,0.9789
220,29,1346,1081,-0.0615,0.9821
220,30,1791,1066,-0.0161,0.9718
220,31,1193,1151,-0.0718,0.9909
220,32,1762,1189,-0.052,0.9779
221,0,1235,151,-0.0178,1.0
221,1,1250,125,-0.033,0.9999
221,2,1255,124,-0.033,0.9999
221,3,1260,124,-0.033,0.9999
221,4,1247,125,0.0013,0.9999
221,5,1248,124,0.0013,0.9999
221,6,1251,124,0.0014,1.0
221,7,1294,133,-0.0655,1.0
221,8,1284,136,0.0883,0.9999
221,9,1251,175,-0.0277,0.9999
221,10,1246,176,0.0166,0.9998
221,11,1368,256,-0.1439,1.0
221,12,1310,285,0.2114,0.9999
221,13,1499,325,-0.2686,0.9919
221,14,1309,448,0.3264,0.3263
221,15,1402,451,-0.3253,0.8952
221,16,1234,414,0.3556,0.4975
221,17,1376,482,-0.3495,0.8436
221,18,1211,401,0.3687,0.4861
221,19,1362,470,-0.3422,0.8385
221,20,1211,391,0.3615,0.4889
221,21,1368,460,-0.3191,0.8195
221,22,1223,394,0.3523,0.4717
221,23,1373,603,-0.1124,0.9999
221,24,1383,610,0.1122,0.9997
221,25,1168,809,-0.1341,0.9951
221,26,1516,859,0.0615,0.9168
221,27,1225,1113,-0.1143,0.9922
221,28,1778,976,0.0499,0.9799
221,29,1255,1161,-0.114,0.9834
221,30,1827,961,0.0457,0.9736
221,31,1086,1177,-0.1568,0.9914
221,32,1814,1112,0.017,0.9787
222,0,1236,148,-0.0603,1.0
222,1,1251,121,-0.0777,0.9999
222,2,1255,120,-0.0777,0.9999
222,3,1260,120,-0.0777,1.0
222,4,1247,120,-0.0449,1.0
222,5,1249,119,-0.0449,0.9999
222,6,1251,119,-0.0448,1.0
222,7,1293,130,-0.1116,1.0
222,8,1284,131,0.0313,0.9999
222,9,1251,171,-0.0701,0.9999
222,10,1246,172,-0.0285,0.9999
222,11,1361,255,-0.1736,1.0
222,12,1310,281,0.1539,0.9999
222,13,1494,335,-0.2741,0.9927
222,14,1318,441,0.2427,0.309
222,15,1399,458,-0.311,0.9055
222,16,1239,442,0.237,0.5012
222,17,1372,487,-0.3347,0.8588
222,18,1212,434,0.2456,0.4969
222,19,1357,474,-0.3268,0.8541
222,20,1213,426,0.2382,0.4997
222,21,1363,465,-0.3041,0.8367
222,22,1226,428,0.2326,0.4822
222,23,1367,606,-0.1048,0.9999
222,24,1381,615,0.1047,0.9997
222,25,1201,814,-0.0965,0.9949
222,26,1495,863,0.0744,0.9188
222,27,1164,1146,-0.0837,0.9928
222,28,1770,877,0.0584,0.9806
222,29,1187,1194,-0.0822,0.9848
222,30,1806,847,0.0552,0.975
222,31,1021,1175,-0.1318,0.9919
222,32,1852,965,0.0297,0.979
223,0,1235,148,-0.0319,1.0
223,1,1250,121,-0.05,1.0
223,2,1255,121,-0.05,0.9999
223,3,1259,120,-0.05,1.0
223,4,1246,121,-0.017,1.0
223,5,1248,120,-0.017,1.0
223,6,1250,120,-0.017,1.0
223,7,1292,131,-0.0895,1.0
223,8,1282,132,0.0552,0.9999
223,9,1250,172,-0.0438,0.9999
223,10,1244,173,-0.0017,0.9999
223,11,1358,258,-0.1644,1.0
223,12,1305,284,0.1671,0.9999
223,13,1486,350,-0.1952,0.9933
223,14,1310,453,0.1966,0.2967
223,15,1387,462,-0.1428,0.9144
223,16,1238,476,0.0939,0.4861
223,17,1361,496,-0.1584,0.8714
223,18,1224,479,0.0853,0.4861
223,19,1346,476,-0.1514,0.8669
223,20,1223,466,0.0726,0.4889
223,21,1353,465,-0.1335,0.8504
223,22,1232,465,0.0837,0.4726
223,23,1368,610,-0.1051,0.9999
223,24,1377,618,0.1051,0.9996
223,25,1223,853,-0.1025,0.9939
223,26,1476,875,0.1004,0.9113
223,27,1183,1168,-0.0919,0.9931
223,28,1732,826,0.1039,0.9791
223,29,1209,1219,-0.0949,0.9852
223,30,1759,784,0.1052,0.9758
223,31,1039,1205,-0.1645,0.9916
223,32,1826,900,0.0786,0.9777
224,0,1234,149,-0.0236,1.0
224,1,1248,122,-0.0414,1.0
224,2,1253,121,-0.0414,1.0
224,3,1258,121,-0.0414,1.0
224,4,1244,122,-0.0104,1.0
224,5,1245,121,-0.0104,1.0
224,6,1247,120,-0.0103,1.0
224,7,1291,133,-0.0813,1.0
224,8,1278,133,0.0584,0.9999
224,9,1250,173,-0.0352,0.9999
224,10,1244,174,0.0055,0.9999
224,11,1359,265,-0.1598,1.0
224,12,1306,285,0.1674,0.9998
224,13,1475,386,-0.1969,0.9938
224,14,1318,453,0.2133,0.2745
224,15,1369,504,-0.1479,0.922
224,16,1257,511,0.1245,0.447
224,17,1327,538,-0.1658,0.8822
224,18,1240,541,0.1153,0.4503
224,19,1312,521,-0.156,0.8778
224,20,1235,525,0.0931,0.4532
224,21,1322,511,-0.1383,0.8618
224,22,1243,516,0.1101,0.4391
224,23,1370,620,-0.107,0.9999
224,24,1377,618,0.1071,0.9995
224,25,1226,874,-0.1078,0.9935
224,26,1468,887,0.1182,0.9036
224,27,1250,1195,-0.1026,0.9933
224,28,1676,801,0.2027,0.9707
224,29,1283,1235,-0.1063,0.9848
224,30,1716,756,0.2124,0.9744
224,31,1124,1243,-0.1739,0.9916
224,32,1768,853,0.211,0.9726
225,0,1234,171,-0.0665,1.0
225,1,1248,144,-0.0867,0.9999
225,2,1253,143,-0.0867,0.9999
225,3,1258,142,-0.0867,1.0
225,4,1243,144,-0.0523,1.0
225,5,1245,143,-0.0523,0.9999
225,6,1247,142,-0.0523,1.0
225,7,1291,152,-0.132,1.0
225,8,1278,152,0.0233,0.9999
225,9,1250,193,-0.0804,0.9999
225,10,1244,193,-0.0356,0.9999
225,11,1360,293,-0.2104,1.0
225,12,1305,304,0.1379,0.9999
225,13,1433,452,-0.251,0.9942
225,14,1320,477,0.1791,0.2571
225,15,1302,553,-0.1963,0.9286
225,16,1299,607,0.0979,0.4224
225,17,1270,585,-0.2252,0.8909
225,18,1281,644,0.0971,0.4261
225,19,1256,563,-0.2033,0.8866
225,20,1280,639,0.0624,0.4293
225,21,1267,554,-0.184,0.8698
225,22,1284,621,0.0809,0.4166
225,23,1386,645,-0.1134,0.9999
225,24,1376,643,0.1135,0.9995
225,25,1295,908,-0.1398,0.9936
225,26,1377,900,0.1496,0.8909
225,27,1483,990,-0.0603,0.993
225,28,1412,1161,0.18,0.97
225,29,1527,972,-0.0509,0.9834
225,30,1452,1205,0.1783,0.9717
225,31,1493,1075,-0.0588,0.9911
225,32,1303,1219,0.15,0.9715
226,0,1234,187,-0.0495,0.9999
226,1,1248,161,-0.0691,0.9999
226,2,1253,160,-0.0692,0.9999
226,3,1258,159,-0.0692,0.9999
226,4,1243,161,-0.0341,0.9999
226,5,1245,160,-0.0341,0.9999
226,6,1247,159,-0.0341,0.9999
226,7,1291,168,-0.1122,0.9999
226,8,1278,168,0.0435,0.9998
226,9,1250,208,-0.0622,0.9999
226,10,1244,207,-0.0172,0.9998
226,11,1358,311,-0.2018,1.0
226,12,1306,318,0.1564,0.9998
226,13,1391,478,-0.2453,0.9942
226,14,1352,491,0.1978,0.2353
226,15,1250,556,-0.1715,0.9321
226,16,1376,637,0.1247,0.3839
226,17,1210,574,-0.1924,0.8953
226,18,1392,670,0.1199,0.3886
226,19,1203,558,-0.1741,0.8908
226,20,1373,669,0.0964,0.3915
226,21,1216,552,-0.1598,0.871
226,22,1370,649,0.111,0.3801
226,23,1405,665,-0.1156,0.9998
226,24,1376,672,0.1157,0.9994
226,25,1324,917,-0.1372,0.9934
226,26,1301,911,0.0932,0.8842
226,27,1499,1161,-0.0526,0.9934
226,28,1496,1115,0.1603,0.9664
226,29,1545,1194,-0.0462,0.9833
226,30,1540,1082,0.1638,0.9697
226,31,1422,1227,-0.0969,0.9917
226,32,1481,1152,0.1409,0.9701
227,0,1234,188,-0.0434,0.9999
227,1,1248,162,-0.0665,0.9999
227,2,1253,161,-0.0665,0.9999
227,3,1258,161,-0.0666,0.9999
227,4,1245,162,-0.0295,0.9999
227,5,1247,161,-0.0294,0.9999
227,6,1249,160,-0.0295,0.9999
227,7,1291,171,-0.1181,0.9999
227,8,1282,169,0.0471,0.9998
227,9,1250,209,-0.0583,0.9999
227,10,1245,209,-0.0111,0.9998
227,11,1347,310,-0.2109,1.0
227,12,1330,320,0.1628,0.9998
227,13,1366,476,-0.2396,0.9944
227,14,1437,486,0.2136,0.2248
227,15,1211,543,-0.1644,0.938
227,16,1431,587,0.1545,0.3637
227,17,1170,542,-0.1849,0.904
227,18,1469,608,0.1513,0.3722
227,19,1172,524,-0.1695,0.9
227,20,1457,602,0.1283,0.3755
227,21,1187,528,-0.153,0.8805
227,22,1451,591,0.1413,0.3626
227,23,1414,669,-0.1186,0.9998
227,24,1376,676,0.1186,0.9991
227,25,1435,942,-0.1007,0.9936
227,26,1210,869,0.1121,0.8875
227,27,1598,1173,-0.0232,0.994
227,28,1467,904,0.3024,0.957
227,29,1641,1205,-0.0193,0.984
227,30,1509,872,0.3206,0.965
227,31,1501,1247,-0.0977,0.9924
227,32,1503,1005,0.3263,0.9667
228,0,1236,178,-0.0442,0.9999
228,1,1251,154,-0.0688,0.9999
228,2,1255,155,-0.0689,0.9999
228,3,1259,155,-0.0689,0.9999
228,4,1249,153,-0.035,0.9999
228,5,1252,152,-0.0349,0.9999
228,6,1254,151,-0.0349,0.9999
228,7,1291,170,-0.125,0.9999
228,8,1289,165,0.0262,0.9999
228,9,1250,203,-0.0611,0.9999
228,10,1246,202,-0.0173,0.9998
228,11,1313,308,-0.2039,1.0
228,12,1363,316,0.1262,0.9998
228,13,1308,468,-0.1713,0.9925
228,14,1474,455,0.1775,0.245
228,15,1190,488,-0.004,0.9324
228,16,1440,573,0.144,0.3644
228,17,1156,478,-0.0085,0.8959
228,18,1439,589,0.1405,0.3715
228,19,1166,458,-0.0027,0.892
228,20,1427,581,0.1206,0.3755
228,21,1180,460,0.0046,0.8681
228,22,1424,573,0.1327,0.3596
228,23,1412,664,-0.1032,0.9998
228,24,1375,669,0.1032,0.9992
228,25,1516,924,-0.1038,0.9942
228,26,1172,810,0.1109,0.898
228,27,1695,1137,-0.0277,0.9946
228,28,1394,929,0.2656,0.9601
228,29,1740,1159,-0.0283,0.9849
228,30,1435,919,0.2789,0.9653
228,31,1663,1243,-0.1331,0.9931
228,32,1395,1017,0.2729,0.9689
229,0,1239,162,0.0231,0.9999
229,1,1254,140,-0.0027,0.9999
229,2,1257,141,-0.0028,0.9999
229,3,1260,141,-0.0028,0.9999
229,4,1253,138,0.0276,0.9999
229,5,1256,137,0.0276,0.9999
229,6,1260,137,0.0276,0.9999
229,7,1291,157,-0.0719,0.9999
229,8,1294,153,0.0642,0.9999
229,9,1251,189,0.0014,0.9999
229,10,1248,188,0.0407,0.9998
229,11,1308,291,-0.1718,1.0
229,12,1364,306,0.1442,0.9998
229,13,1285,459,-0.106,0.9923
229,14,1490,417,0.1962,0.2775
229,15,1201,427,0.1056,0.9182
229,16,1446,550,0.157,0.3634
229,17,1171,419,0.1123,0.8714
229,18,1441,581,0.1559,0.3655
229,19,1184,404,0.1178,0.8672
229,20,1430,578,0.1439,0.3695
229,21,1199,407,0.1158,0.8419
229,22,1428,573,0.1509,0.3522
229,23,1401,640,-0.1043,0.9998
229,24,1365,652,0.1041,0.9992
229,25,1542,904,-0.1615,0.9947
229,26,1168,791,0.1329,0.9055
229,27,1742,1106,-0.1637,0.9951
229,28,1321,982,0.2425,0.9631
229,29,1787,1110,-0.1632,0.986
229,30,1373,1015,0.2502,0.9667
229,31,1762,1219,-0.2351,0.9937
229,32,1258,1105,0.237,0.9707
230,0,1241,155,0.0434,0.9999
230,1,1254,133,0.0168,0.9999
230,2,1257,134,0.0168,0.9999
230,3,1260,134,0.0168,0.9999
230,4,1255,131,0.0499,0.9999
230,5,1258,131,0.0499,0.9999
230,6,1262,130,0.0499,0.9999
230,7,1291,148,-0.0563,0.9999
230,8,1296,146,0.0956,0.9999
230,9,1252,181,0.0202,0.9999
230,10,1251,181,0.0638,0.9998
230,11,1306,279,-0.1678,1.0
230,12,1376,302,0.1754,0.9998
230,13,1279,448,-0.2504,0.9925
230,14,1513,398,0.2633,0.3023
230,15,1215,411,-0.2356,0.9215
230,16,1455,538,0.2825,0.3742
230,17,1188,404,-0.253,0.8757
230,18,1448,572,0.2935,0.3715
230,19,1199,391,-0.2349,0.8712
230,20,1435,571,0.272,0.3758
230,21,1211,394,-0.2253,0.8437
230,22,1433,566,0.273,0.3562
230,23,1397,640,-0.1136,0.9998
230,24,1366,652,0.1132,0.9993
230,25,1552,896,-0.1789,0.9951
230,26,1166,801,0.124,0.9127
230,27,1793,1021,-0.1579,0.9955
230,28,1246,1062,0.2164,0.9661
230,29,1845,1008,-0.153,0.9869
230,30,1291,1107,0.2183,0.9687
230,31,1813,1166,-0.2098,0.9942
230,32,1145,1154,0.1778,0.9726
231,0,1242,153,0.0676,0.9999
231,1,1255,130,0.0432,0.9999
231,2,1258,131,0.0432,0.9999
231,3,1261,131,0.0431,0.9999
231,4,1256,129,0.0676,0.9999
231,5,1259,129,0.0676,0.9999
231,6,1262,128,0.0676,0.9999
231,7,1291,144,-0.0234,0.9999
231,8,1296,142,0.0914,0.9998
231,9,1253,178,0.0477,0.9998
231,10,1251,179,0.08,0.9997
231,11,1303,271,-0.1024,1.0
231,12,1375,297,0.1484,0.9998
231,13,1269,443,-0.0311,0.9904
231,14,1518,393,0.1913,0.3429
231,15,1225,411,0.172,0.8815
231,16,1446,525,0.1878,0.3725
231,17,1201,411,0.1867,0.8238
231,18,1436,555,0.1911,0.3623
231,19,1208,399,0.1924,0.8185
231,20,1423,553,0.1748,0.366
231,21,1220,399,0.182,0.7915
231,22,1422,545,0.1802,0.346
231,23,1382,640,-0.099,0.9999
231,24,1359,652,0.0987,0.9994
231,25,1530,894,-0.1615,0.9948
231,26,1200,822,0.1404,0.91
231,27,1817,912,-0.1327,0.995
231,28,1172,1112,0.2099,0.9681
231,29,1867,871,-0.1272,0.9863
231,30,1194,1164,0.2129,0.9691
231,31,1887,1022,-0.1718,0.9937
231,32,1042,1167,0.1816,0.9728
232,0,1242,154,0.0875,0.9999
232,1,1255,130,0.0646,0.9999
232,2,1258,130,0.0646,0.9999
232,3,1261,130,0.0645,0.9999
232,4,1256,129,0.0845,0.9999
232,5,1259,128,0.0845,0.9999
232,6,1263,127,0.0845,0.9999
232,7,1289,144,0.0041,0.9999
232,8,1295,142,0.097,0.9998
232,9,1252,178,0.0702,0.9998
232,10,1251,179,0.0965,0.9997
232,11,1288,270,-0.0768,0.9999
232,12,1373,295,0.1466,0.9998
232,13,1245,442,0.0142,0.9884
232,14,1509,401,0.1721,0.3945
232,15,1224,426,0.247,0.8289
232,16,1432,518,0.1598,0.3751
232,17,1205,428,0.2618,0.763
232,18,1424,544,0.1649,0.3549
232,19,1212,414,0.2687,0.7577
232,20,1409,543,0.1461,0.3581
232,21,1223,413,0.2569,0.7339
232,22,1408,535,0.151,0.3383
232,23,1378,640,-0.0955,0.9999
232,24,1357,652,0.0953,0.9994
